source,airfoil,config,Re,alpha,CL,CD,u_cd_span
stec8,"SD7062 UST .020, .125, 15%",clean,204500.0,13.41,1.515,0.0443,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,-6.98,-0.222,0.0183,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,-5.98,-0.131,0.0158,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,-4.93,-0.034,0.0141,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,-3.91,0.064,0.0141,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,-2.88,0.167,0.0136,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,-1.86,0.268,0.0128,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,-0.84,0.372,0.0129,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,0.19,0.47,0.0129,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,1.22,0.57,0.013,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,2.24,0.677,0.0138,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,3.24,0.776,0.0148,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,4.28,0.871,0.0158,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,5.29,0.964,0.0168,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,6.32,1.055,0.0179,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,7.33,1.143,0.0191,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,8.36,1.231,0.0205,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,9.38,1.311,0.0222,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,10.37,1.384,0.0244,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,11.39,1.44,0.0296,
stec8,"SD7062 UST .020, .125, 15%",clean,302700.0,12.41,1.47,0.0411,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,-6.94,-0.197,0.0222,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,-5.95,-0.11,0.0181,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,-4.91,-0.014,0.0151,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,-3.9,0.084,0.0145,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,-2.86,0.188,0.0129,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,-1.85,0.292,0.0121,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,-0.84,0.394,0.0117,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,0.2,0.497,0.0113,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,1.22,0.607,0.0115,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,2.24,0.714,0.0123,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,3.27,0.817,0.013,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,4.29,0.917,0.0139,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,5.31,1.012,0.0155,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,6.34,1.106,0.0171,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,7.36,1.196,0.0191,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,8.37,1.278,0.0207,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,9.39,1.353,0.0227,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,10.41,1.417,0.0261,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,11.41,1.47,0.0298,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,12.42,1.504,0.04,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,13.42,1.527,0.0525,
stec8,SD7062 PLAIN & TWO TRIPS,clean,207600.0,14.43,1.538,0.0602,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,-6.95,-0.2,0.0222,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,-5.96,-0.116,0.0177,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,-4.93,-0.022,0.0148,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,-3.89,0.081,0.0136,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,-2.88,0.177,0.0122,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,-1.86,0.28,0.0113,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,-0.85,0.381,0.0114,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,0.2,0.48,0.0109,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,1.21,0.587,0.0115,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,2.23,0.691,0.0125,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,3.26,0.79,0.0135,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,4.28,0.885,0.0145,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,5.29,0.98,0.0154,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,6.32,1.072,0.0165,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,7.33,1.158,0.0182,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,8.36,1.242,0.0203,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,9.37,1.32,0.0222,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,10.39,1.389,0.0254,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,11.4,1.444,0.0292,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204900.0,12.42,1.481,0.0356,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,-6.97,-0.204,0.0216,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,-5.94,-0.115,0.0176,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,-4.92,-0.023,0.0144,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,-3.88,0.076,0.0139,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,-2.88,0.173,0.0126,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,-1.85,0.272,0.0126,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,-0.83,0.371,0.0128,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,0.19,0.465,0.0125,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,1.21,0.57,0.0133,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,2.23,0.668,0.0141,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,3.25,0.77,0.0155,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,4.27,0.864,0.0171,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,5.29,0.953,0.0179,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,6.31,1.045,0.0191,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,7.34,1.133,0.0206,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,8.35,1.218,0.0223,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,9.36,1.299,0.0245,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,10.39,1.376,0.0267,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,11.4,1.439,0.0298,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,12.41,1.488,0.0348,
stec8,SD7062 PLAIN & TWO TRIPS,clean,204500.0,13.41,1.515,0.0443,
stec8,SD7080,clean,62600.0,-3.95,-0.244,0.0198,
stec8,SD7080,clean,62600.0,-2.94,-0.16,0.0179,
stec8,SD7080,clean,62600.0,-1.93,-0.058,0.0144,
stec8,SD7080,clean,62600.0,-0.91,0.056,0.0179,
stec8,SD7080,clean,62600.0,0.11,0.228,0.0176,
stec8,SD7080,clean,62600.0,1.17,0.371,0.0184,
stec8,SD7080,clean,62600.0,2.2,0.482,0.0185,
stec8,SD7080,clean,62600.0,3.22,0.576,0.0199,
stec8,SD7080,clean,62600.0,4.22,0.645,0.0194,
stec8,SD7080,clean,62600.0,5.25,0.726,0.0238,
stec8,SD7080,clean,62600.0,6.26,0.801,0.0265,
stec8,SD7080,clean,62600.0,7.27,0.876,0.0273,
stec8,SD7080,clean,62600.0,8.29,0.924,0.0303,
stec8,SD7080,clean,62600.0,9.31,0.994,0.0323,
stec8,SD7080,clean,62600.0,10.31,1.054,0.0402,
stec8,SD7080,clean,103500.0,-3.98,-0.252,0.0182,
stec8,SD7080,clean,103500.0,-2.95,-0.156,0.0171,
stec8,SD7080,clean,103500.0,-1.92,-0.029,0.0137,
stec8,SD7080,clean,103500.0,-0.9,0.109,0.0123,
stec8,SD7080,clean,103500.0,0.14,0.243,0.0128,
stec8,SD7080,clean,103500.0,1.16,0.351,0.0153,
stec8,SD7080,clean,103500.0,2.18,0.448,0.0126,
stec8,SD7080,clean,103500.0,3.2,0.535,0.0144,
stec8,SD7080,clean,103500.0,4.22,0.629,0.017,
stec8,SD7080,clean,103500.0,5.25,0.726,0.0171,
stec8,SD7080,clean,103500.0,6.26,0.803,0.0197,
stec8,SD7080,clean,103500.0,7.28,0.868,0.0208,
stec8,SD7080,clean,103500.0,8.3,0.932,0.0291,
stec8,SD7080,clean,103500.0,9.31,0.973,0.0283,
stec8,SD7080,clean,103500.0,10.31,0.999,0.0628,
stec8,SD7080,clean,149800.0,-6.0,-0.388,0.0349,
stec8,SD7080,clean,149800.0,-4.98,-0.305,0.026,
stec8,SD7080,clean,149800.0,-3.95,-0.186,0.0195,
stec8,SD7080,clean,149800.0,-2.94,-0.079,0.0147,
stec8,SD7080,clean,149800.0,-1.91,0.034,0.0115,
stec8,SD7080,clean,149800.0,-0.89,0.171,0.0106,
stec8,SD7080,clean,149800.0,0.15,0.267,0.0105,
stec8,SD7080,clean,149800.0,1.17,0.361,0.0107,
stec8,SD7080,clean,149800.0,2.2,0.461,0.0106,
stec8,SD7080,clean,149800.0,3.21,0.555,0.0112,
stec8,SD7080,clean,149800.0,4.24,0.648,0.013,
stec8,SD7080,clean,149800.0,5.25,0.74,0.0146,
stec8,SD7080,clean,149800.0,6.27,0.83,0.0168,
stec8,SD7080,clean,149800.0,7.28,0.92,0.0192,
stec8,SD7080,clean,149800.0,8.3,0.977,0.0228,
stec8,SD7080,clean,149800.0,9.31,1.013,0.0304,
stec8,SD7080,clean,149800.0,10.32,1.041,0.0379,
stec8,SD7080,clean,149800.0,11.32,1.049,0.0506,
stec8,SD7080,clean,149800.0,12.32,1.026,0.0691,
stec8,SD7080,clean,149800.0,13.33,1.004,0.1087,
stec8,SD7080,clean,205700.0,-6.0,-0.391,0.0392,
stec8,SD7080,clean,205700.0,-4.98,-0.3,0.025,
stec8,SD7080,clean,205700.0,-3.96,-0.187,0.0175,
stec8,SD7080,clean,205700.0,-2.93,-0.074,0.0143,
stec8,SD7080,clean,205700.0,-1.91,0.028,0.0111,
stec8,SD7080,clean,205700.0,-0.88,0.129,0.0084,
stec8,SD7080,clean,205700.0,0.14,0.24,0.0083,
stec8,SD7080,clean,205700.0,1.17,0.34,0.0086,
stec8,SD7080,clean,205700.0,2.18,0.435,0.0087,
stec8,SD7080,clean,205700.0,3.21,0.533,0.0097,
stec8,SD7080,clean,205700.0,4.24,0.625,0.0112,
stec8,SD7080,clean,205700.0,5.25,0.721,0.0126,
stec8,SD7080,clean,205700.0,6.27,0.813,0.0138,
stec8,SD7080,clean,205700.0,7.29,0.9,0.0158,
stec8,SD7080,clean,205700.0,8.3,0.961,0.0197,
stec8,SD7080,clean,205700.0,9.31,1.007,0.0246,
stec8,SD7080,clean,205700.0,10.31,1.042,0.0323,
stec8,SD7080,clean,205700.0,11.32,1.056,0.0407,
stec8,SD7080,clean,205700.0,12.32,1.044,0.0508,
stec8,SD7080,clean,205700.0,13.31,1.007,0.0744,
stec8,SD7080,clean,301800.0,-6.02,-0.393,0.036,
stec8,SD7080,clean,301800.0,-4.99,-0.285,0.021,
stec8,SD7080,clean,301800.0,-3.96,-0.18,0.0153,
stec8,SD7080,clean,301800.0,-2.97,-0.092,0.0127,
stec8,SD7080,clean,301800.0,-1.93,-0.003,0.0101,
stec8,SD7080,clean,301800.0,-0.9,0.09,0.0075,
stec8,SD7080,clean,301800.0,0.13,0.216,0.0069,
stec8,SD7080,clean,301800.0,1.14,0.317,0.0073,
stec8,SD7080,clean,301800.0,2.18,0.42,0.0081,
stec8,SD7080,clean,301800.0,3.21,0.516,0.0091,
stec8,SD7080,clean,301800.0,4.22,0.608,0.0102,
stec8,SD7080,clean,301800.0,5.24,0.705,0.0113,
stec8,SD7080,clean,301800.0,6.26,0.799,0.0122,
stec8,SD7080,clean,301800.0,7.28,0.881,0.014,
stec8,SD7080,clean,301800.0,8.3,0.944,0.0192,
stec8,SD7080,clean,301800.0,9.31,0.997,0.0237,
stec8,SD7080,clean,301800.0,10.31,1.036,0.0294,
stec8,SD7080,clean,301800.0,11.32,1.048,0.0384,
stec8,SD7080,clean,301800.0,12.31,1.036,0.0475,
stec8,SD7080,clean,301800.0,13.3,1.009,0.0673,
stec8,SD7084,clean,100900.0,-2.95,-0.164,0.0196,
stec8,SD7084,clean,100900.0,-1.42,-0.031,0.014,
stec8,SD7084,clean,100900.0,0.12,0.151,0.016,
stec8,SD7084,clean,100900.0,1.68,0.409,0.0182,
stec8,SD7084,clean,100900.0,3.2,0.545,0.0159,
stec8,SD7084,clean,100900.0,4.73,0.677,0.0156,
stec8,SD7084,clean,100900.0,6.26,0.802,0.0191,
stec8,SD7084,clean,100900.0,7.79,0.935,0.0205,
stec8,SD7084,clean,100900.0,9.31,1.047,0.0252,
stec8,SD7084,clean,100900.0,10.82,1.078,0.0404,
stec8,SD7084,clean,100900.0,12.34,1.079,0.05,
stec8,SD7084,clean,152400.0,-2.94,-0.149,0.0164,
stec8,SD7084,clean,152400.0,-1.4,0.034,0.0121,
stec8,SD7084,clean,152400.0,0.15,0.274,0.0125,
stec8,SD7084,clean,152400.0,1.68,0.413,0.0117,
stec8,SD7084,clean,152400.0,3.19,0.552,0.0116,
stec8,SD7084,clean,152400.0,4.74,0.692,0.013,
stec8,SD7084,clean,152400.0,6.26,0.822,0.0158,
stec8,SD7084,clean,152400.0,7.78,0.951,0.0181,
stec8,SD7084,clean,152400.0,9.31,1.053,0.023,
stec8,SD7084,clean,152400.0,10.82,1.091,0.0348,
stec8,SD7084,clean,152400.0,12.33,1.088,0.0521,
stec8,SD7084,clean,152400.0,13.82,1.046,0.0634,
stec8,SD7084,clean,152400.0,15.27,0.857,0.2306,
stec8,SD7084,clean,197500.0,-3.95,-0.226,0.0175,
stec8,SD7084,clean,197500.0,-2.96,-0.111,0.0147,
stec8,SD7084,clean,197500.0,-1.91,0.032,0.0114,
stec8,SD7084,clean,197500.0,-0.89,0.155,0.0095,
stec8,SD7084,clean,197500.0,0.14,0.268,0.0098,
stec8,SD7084,clean,197500.0,1.17,0.359,0.0094,
stec8,SD7084,clean,197500.0,2.17,0.454,0.0099,
stec8,SD7084,clean,197500.0,3.21,0.552,0.0102,
stec8,SD7084,clean,197500.0,4.24,0.647,0.0115,
stec8,SD7084,clean,197500.0,5.23,0.737,0.0128,
stec8,SD7084,clean,197500.0,6.27,0.829,0.0143,
stec8,SD7084,clean,197500.0,7.28,0.917,0.0159,
stec8,SD7084,clean,197500.0,8.3,0.997,0.0185,
stec8,SD7084,clean,197500.0,9.31,1.058,0.0233,
stec8,SD7084,clean,197500.0,10.32,1.089,0.0308,
stec8,SD7084,clean,303000.0,-3.97,-0.159,0.0139,
stec8,SD7084,clean,303000.0,-2.94,-0.046,0.0112,
stec8,SD7084,clean,303000.0,-1.92,0.046,0.0095,
stec8,SD7084,clean,303000.0,-0.91,0.126,0.0077,
stec8,SD7084,clean,303000.0,0.13,0.256,0.0072,
stec8,SD7084,clean,303000.0,1.16,0.357,0.0073,
stec8,SD7084,clean,303000.0,2.18,0.457,0.0079,
stec8,SD7084,clean,303000.0,3.2,0.556,0.0089,
stec8,SD7084,clean,303000.0,4.22,0.651,0.0103,
stec8,SD7084,clean,303000.0,5.25,0.746,0.0115,
stec8,SD7084,clean,303000.0,6.27,0.838,0.013,
stec8,SD7084,clean,303000.0,7.28,0.923,0.0145,
stec8,SD7084,clean,303000.0,8.31,1.002,0.0165,
stec8,SD7084,clean,303000.0,9.32,1.059,0.0215,
stec8,SD7084,clean,303000.0,10.32,1.099,0.0269,
stec8,SD7084,clean,303000.0,11.33,1.116,0.0374,
stec8,SD7090,clean,59600.0,-5.98,-0.373,0.028,
stec8,SD7090,clean,59600.0,-4.96,-0.301,0.0227,
stec8,SD7090,clean,59600.0,-3.95,-0.228,0.0182,
stec8,SD7090,clean,59600.0,-2.93,-0.138,0.0171,
stec8,SD7090,clean,59600.0,-1.91,-0.064,0.0159,
stec8,SD7090,clean,59600.0,-0.88,0.082,0.0154,
stec8,SD7090,clean,59600.0,0.15,0.27,0.0158,
stec8,SD7090,clean,59600.0,1.18,0.399,0.0194,
stec8,SD7090,clean,59600.0,2.2,0.487,0.0187,
stec8,SD7090,clean,59600.0,3.22,0.585,0.0224,
stec8,SD7090,clean,59600.0,4.24,0.667,0.0223,
stec8,SD7090,clean,59600.0,5.26,0.757,0.024,
stec8,SD7090,clean,59600.0,6.27,0.821,0.026,
stec8,SD7090,clean,59600.0,7.28,0.893,0.029,
stec8,SD7090,clean,59600.0,8.29,0.951,0.0432,
stec8,SD7090,clean,59600.0,9.31,0.987,0.0453,
stec8,SD7090,clean,59600.0,10.31,0.953,0.0911,
stec8,SD7090,clean,59600.0,11.29,0.842,0.1435,
stec8,SD7090,clean,59600.0,12.28,0.778,0.196,
stec8,SD7090,clean,99100.0,-5.98,-0.354,0.0239,
stec8,SD7090,clean,99100.0,-4.96,-0.283,0.0197,
stec8,SD7090,clean,99100.0,-3.95,-0.211,0.0163,
stec8,SD7090,clean,99100.0,-2.94,-0.132,0.0135,
stec8,SD7090,clean,99100.0,-1.91,-0.029,0.0134,
stec8,SD7090,clean,99100.0,-0.88,0.148,0.0126,
stec8,SD7090,clean,99100.0,0.15,0.27,0.0128,
stec8,SD7090,clean,99100.0,1.17,0.362,0.0145,
stec8,SD7090,clean,99100.0,2.19,0.457,0.0139,
stec8,SD7090,clean,99100.0,3.22,0.549,0.016,
stec8,SD7090,clean,99100.0,4.23,0.64,0.0175,
stec8,SD7090,clean,99100.0,5.24,0.731,0.0194,
stec8,SD7090,clean,99100.0,6.27,0.816,0.021,
stec8,SD7090,clean,99100.0,7.29,0.892,0.0243,
stec8,SD7090,clean,99100.0,8.3,0.957,0.0312,
stec8,SD7090,clean,99100.0,9.32,1.007,0.0335,
stec8,SD7090,clean,99100.0,10.32,1.039,0.0385,
stec8,SD7090,clean,99100.0,11.3,0.895,0.1565,
stec8,SD7090,clean,149000.0,-5.97,-0.343,0.0221,
stec8,SD7090,clean,149000.0,-4.96,-0.269,0.0171,
stec8,SD7090,clean,149000.0,-3.94,-0.185,0.0158,
stec8,SD7090,clean,149000.0,-2.93,-0.064,0.0133,
stec8,SD7090,clean,149000.0,-1.91,0.064,0.011,
stec8,SD7090,clean,149000.0,-0.87,0.197,0.0105,
stec8,SD7090,clean,149000.0,0.15,0.297,0.0103,
stec8,SD7090,clean,149000.0,1.18,0.392,0.0109,
stec8,SD7090,clean,149000.0,2.19,0.489,0.0121,
stec8,SD7090,clean,149000.0,3.22,0.59,0.0135,
stec8,SD7090,clean,149000.0,4.24,0.685,0.0145,
stec8,SD7090,clean,149000.0,5.26,0.772,0.0157,
stec8,SD7090,clean,149000.0,6.27,0.861,0.0173,
stec8,SD7090,clean,149000.0,7.28,0.931,0.0195,
stec8,SD7090,clean,149000.0,8.31,0.994,0.0259,
stec8,SD7090,clean,149000.0,9.32,1.049,0.0297,
stec8,SD7090,clean,149000.0,10.32,1.092,0.0383,
stec8,SD7090,clean,149000.0,11.33,1.106,0.0504,
stec8,SD7090,clean,149000.0,12.29,0.887,0.1747,
stec8,SD7090,clean,199100.0,-6.0,-0.361,0.0191,
stec8,SD7090,clean,199100.0,-4.96,-0.28,0.0157,
stec8,SD7090,clean,199100.0,-3.95,-0.178,0.0146,
stec8,SD7090,clean,199100.0,-2.92,-0.044,0.0115,
stec8,SD7090,clean,199100.0,-1.9,0.067,0.0092,
stec8,SD7090,clean,199100.0,-0.88,0.171,0.0085,
stec8,SD7090,clean,199100.0,0.16,0.284,0.0093,
stec8,SD7090,clean,199100.0,1.16,0.381,0.0094,
stec8,SD7090,clean,199100.0,2.2,0.478,0.0103,
stec8,SD7090,clean,199100.0,3.22,0.577,0.0113,
stec8,SD7090,clean,199100.0,4.24,0.671,0.0125,
stec8,SD7090,clean,199100.0,5.26,0.759,0.0139,
stec8,SD7090,clean,199100.0,6.28,0.841,0.0162,
stec8,SD7090,clean,199100.0,7.29,0.915,0.0182,
stec8,SD7090,clean,199100.0,8.3,0.977,0.0228,
stec8,SD7090,clean,199100.0,9.31,1.037,0.0276,
stec8,SD7090,clean,199100.0,10.34,1.083,0.0342,
stec8,SD7090,clean,199100.0,11.33,1.107,0.0442,
stec8,SD7090,clean,298600.0,-6.02,-0.359,0.0166,
stec8,SD7090,clean,298600.0,-4.99,-0.247,0.0137,
stec8,SD7090,clean,298600.0,-4.02,-0.13,0.0118,
stec8,SD7090,clean,298600.0,-2.98,-0.025,0.0097,
stec8,SD7090,clean,298600.0,-1.91,0.072,0.0085,
stec8,SD7090,clean,298600.0,-0.88,0.161,0.0074,
stec8,SD7090,clean,298600.0,0.13,0.28,0.0078,
stec8,SD7090,clean,298600.0,1.16,0.381,0.0085,
stec8,SD7090,clean,298600.0,2.2,0.48,0.0094,
stec8,SD7090,clean,298600.0,3.21,0.576,0.0101,
stec8,SD7090,clean,298600.0,4.23,0.669,0.0112,
stec8,SD7090,clean,298600.0,5.25,0.756,0.0126,
stec8,SD7090,clean,298600.0,6.27,0.84,0.0144,
stec8,SD7090,clean,298600.0,7.28,0.916,0.0168,
stec8,SD7090,clean,298600.0,8.31,0.984,0.0213,
stec8,SD7090,clean,298600.0,9.32,1.046,0.0249,
stec8,SD7090,clean,298600.0,10.33,1.094,0.0301,
stec8,SD7090,clean,298600.0,11.33,1.116,0.0404,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,-4.0,-0.136,0.0118,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,-2.96,-0.038,0.0101,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,-1.91,0.055,0.0084,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,-0.92,0.14,0.0076,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,0.15,0.272,0.0076,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,1.17,0.377,0.0083,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,2.18,0.478,0.0092,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,3.2,0.576,0.0102,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,4.22,0.67,0.0111,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,5.24,0.758,0.0126,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,6.26,0.842,0.0147,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,7.27,0.915,0.018,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,8.29,0.984,0.0212,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,9.3,1.045,0.0252,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,304000.0,10.32,1.092,0.0314,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,-4.01,-0.2,0.0128,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,-2.99,-0.093,0.0113,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,-1.95,0.004,0.0094,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,-0.9,0.095,0.0083,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,0.12,0.203,0.0075,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,1.15,0.322,0.0078,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,2.17,0.427,0.0085,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,3.2,0.527,0.0096,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,4.23,0.624,0.0108,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,5.25,0.717,0.0118,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,6.25,0.802,0.0135,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,7.28,0.883,0.0162,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,8.29,0.954,0.0204,
stec8,"SD7090 LOOSE, TIGHT COVERING",clean,298400.0,9.29,1.018,0.024,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,-4.0,-0.21,0.0136,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,-2.95,-0.116,0.0126,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,-1.94,-0.021,0.0111,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,-0.88,0.076,0.0096,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,0.11,0.187,0.0084,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,1.15,0.31,0.0088,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,2.17,0.418,0.0093,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,3.19,0.519,0.0099,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,4.23,0.621,0.0107,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,5.23,0.711,0.0125,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,6.26,0.798,0.0143,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,7.27,0.876,0.0171,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,8.29,0.948,0.021,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,9.31,1.012,0.0248,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,10.31,1.061,0.0298,
stec8,SD7090 VARIOUS TRIPS,clean,302500.0,11.32,1.09,0.0376,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,-3.98,-0.191,0.0133,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,-2.95,-0.096,0.0116,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,-1.94,-0.004,0.0104,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,-0.91,0.09,0.0091,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,0.11,0.201,0.0079,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,1.13,0.321,0.0085,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,2.18,0.429,0.0088,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,3.2,0.53,0.0096,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,4.21,0.627,0.0106,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,5.24,0.721,0.0121,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,6.25,0.804,0.0138,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,7.27,0.884,0.0164,
stec8,SD7090 VARIOUS TRIPS,clean,305900.0,8.3,0.954,0.0207,
