source,airfoil,config,geom_kind,Re,alpha,CL_meas,CD_meas,u_cd_span,CL_xxsmall,CL_xsmall,CL_small,CL_medium,CL_large,CL_xlarge,CL_xxlarge,CL_xxxlarge,CD_xxsmall,CD_xsmall,CD_small,CD_medium,CD_large,CD_xlarge,CD_xxlarge,CD_xxxlarge,conf_xlarge,tc
stec8,S2048 TRIPS AT 300k,modified,profiler,302800.0,-0.88,0.25,0.0077,,0.17700,0.15864,0.16070,0.16979,0.17173,0.17715,0.17277,0.17314,0.008334,0.007711,0.008514,0.008210,0.008184,0.008308,0.008519,0.008382,0.9513,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,302800.0,0.1,0.344,0.0072,,0.29488,0.28141,0.28859,0.29645,0.29077,0.29004,0.28624,0.27916,0.007828,0.007740,0.008282,0.007595,0.007704,0.007605,0.007715,0.007603,0.9551,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,302800.0,1.16,0.449,0.0074,,0.42108,0.41164,0.42014,0.42609,0.42228,0.42429,0.42441,0.42865,0.007825,0.007711,0.007934,0.007306,0.007424,0.007206,0.007155,0.007151,0.9657,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,302800.0,2.18,0.55,0.0081,,0.53584,0.53108,0.53394,0.54039,0.54495,0.54263,0.53709,0.54378,0.008271,0.007663,0.007778,0.007349,0.007348,0.007199,0.007025,0.007105,0.9767,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,302800.0,3.19,0.64,0.0096,,0.63968,0.64128,0.63291,0.64307,0.64320,0.64610,0.64059,0.64483,0.009235,0.007978,0.008178,0.007645,0.007496,0.007476,0.007403,0.007476,0.9800,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,302800.0,4.24,0.728,0.0116,,0.73808,0.73396,0.73145,0.73749,0.72866,0.73495,0.73179,0.73479,0.010905,0.009510,0.009506,0.009091,0.009116,0.009211,0.009249,0.009232,0.9749,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,302800.0,5.26,0.808,0.0137,,0.82811,0.81544,0.82158,0.82132,0.82331,0.82723,0.82368,0.82785,0.013132,0.012105,0.011960,0.011436,0.011459,0.011553,0.011441,0.011529,0.9721,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,302800.0,6.28,0.881,0.0174,,0.91531,0.90711,0.90669,0.90498,0.91536,0.91690,0.91420,0.91626,0.015863,0.015069,0.015126,0.014491,0.014215,0.014366,0.014360,0.014266,0.9763,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,-4.07,-0.14,0.0134,,-0.19571,-0.24186,-0.23439,-0.26260,-0.25542,-0.27136,-0.25931,-0.25768,0.014741,0.014187,0.015500,0.015029,0.015311,0.015342,0.015412,0.015309,0.9231,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,-2.99,0.006,0.0113,,-0.06976,-0.10108,-0.10249,-0.11064,-0.10730,-0.10684,-0.10538,-0.11032,0.011668,0.011165,0.012005,0.011885,0.011841,0.012176,0.011983,0.011964,0.9062,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,-1.9,0.137,0.0089,,0.05693,0.03633,0.02766,0.03295,0.03983,0.04341,0.03572,0.03532,0.009515,0.008357,0.008905,0.008819,0.008727,0.008869,0.009003,0.008947,0.9409,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,-0.92,0.237,0.0077,,0.17256,0.15428,0.15592,0.16499,0.16724,0.17280,0.16838,0.16868,0.008352,0.007699,0.008499,0.008217,0.008186,0.008319,0.008523,0.008384,0.9513,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,0.1,0.335,0.0073,,0.29511,0.28176,0.28890,0.29664,0.29108,0.29031,0.28648,0.27944,0.007813,0.007725,0.008262,0.007577,0.007686,0.007586,0.007695,0.007585,0.9552,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,1.13,0.437,0.0073,,0.41769,0.40819,0.41670,0.42252,0.41851,0.42035,0.42056,0.42448,0.007804,0.007699,0.007925,0.007293,0.007413,0.007196,0.007149,0.007140,0.9654,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,2.16,0.541,0.0081,,0.53370,0.52878,0.53185,0.53818,0.54268,0.54048,0.53504,0.54176,0.008245,0.007650,0.007763,0.007334,0.007335,0.007183,0.007011,0.007088,0.9766,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,3.21,0.636,0.0096,,0.64162,0.64322,0.63478,0.64499,0.64484,0.64800,0.64250,0.64673,0.009250,0.007985,0.008184,0.007647,0.007499,0.007477,0.007408,0.007479,0.9799,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,4.21,0.722,0.0116,,0.73536,0.73157,0.72873,0.73496,0.72610,0.73249,0.72926,0.73222,0.010838,0.009439,0.009444,0.009022,0.009042,0.009129,0.009167,0.009142,0.9751,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,5.24,0.805,0.0137,,0.82640,0.81376,0.81988,0.81971,0.82134,0.82534,0.82178,0.82605,0.013073,0.012042,0.011895,0.011374,0.011411,0.011507,0.011398,0.011481,0.9720,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,6.25,0.88,0.0172,,0.91285,0.90447,0.90430,0.90260,0.91302,0.91454,0.91196,0.91405,0.015761,0.014955,0.015011,0.014374,0.014093,0.014234,0.014231,0.014121,0.9761,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,7.27,0.946,0.0209,,0.99644,0.99538,0.98903,0.98715,0.99295,0.99419,0.99231,0.99372,0.019082,0.018706,0.018575,0.018264,0.018120,0.018144,0.018115,0.018242,0.9837,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,8.31,1.002,0.0261,,1.07460,1.08118,1.07323,1.07072,1.07515,1.06949,1.07261,1.07387,0.023430,0.023259,0.022817,0.023230,0.023013,0.023100,0.023141,0.023212,0.9816,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,9.32,1.04,0.034,,1.13981,1.15320,1.14544,1.14284,1.15261,1.14579,1.15301,1.15501,0.028976,0.028377,0.028140,0.029414,0.029710,0.029664,0.030068,0.030338,0.9497,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,303900.0,10.3,1.074,0.0558,,1.18729,1.20560,1.19665,1.18823,1.20313,1.19595,1.20581,1.20076,0.036144,0.034793,0.035164,0.037590,0.039466,0.038684,0.040339,0.040530,0.7787,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,-4.0,-0.136,0.013,,-0.18683,-0.23181,-0.22477,-0.25200,-0.24450,-0.25964,-0.24785,-0.24676,0.014457,0.013898,0.015232,0.014742,0.014992,0.015034,0.015058,0.014976,0.9255,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,-2.97,-0.019,0.0106,,-0.06661,-0.09723,-0.09898,-0.10635,-0.10332,-0.10211,-0.10130,-0.10617,0.011579,0.011068,0.011884,0.011762,0.011712,0.012039,0.011854,0.011841,0.9062,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,-1.94,0.098,0.0085,,0.05311,0.03265,0.02364,0.02902,0.03568,0.03904,0.03172,0.03122,0.009543,0.008393,0.008913,0.008797,0.008697,0.008828,0.008982,0.008923,0.9398,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,-0.89,0.21,0.0074,,0.17687,0.15905,0.16084,0.17001,0.17211,0.17744,0.17339,0.17356,0.008294,0.007663,0.008449,0.008152,0.008126,0.008250,0.008455,0.008315,0.9516,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,0.11,0.349,0.0073,,0.29682,0.28374,0.29085,0.29829,0.29294,0.29205,0.28817,0.28114,0.007779,0.007692,0.008214,0.007534,0.007645,0.007540,0.007647,0.007537,0.9555,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,1.16,0.464,0.0077,,0.42142,0.41207,0.42056,0.42596,0.42230,0.42392,0.42408,0.42830,0.007780,0.007667,0.007878,0.007259,0.007375,0.007158,0.007105,0.007099,0.9659,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,2.17,0.572,0.0085,,0.53482,0.52991,0.53282,0.53910,0.54365,0.54158,0.53614,0.54281,0.008225,0.007625,0.007734,0.007308,0.007305,0.007155,0.006985,0.007062,0.9767,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,3.21,0.667,0.0105,,0.64158,0.64306,0.63465,0.64494,0.64471,0.64800,0.64246,0.64667,0.009228,0.007967,0.008165,0.007624,0.007478,0.007453,0.007387,0.007457,0.9799,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,4.25,0.758,0.0125,,0.73895,0.73452,0.73232,0.73829,0.72938,0.73562,0.73249,0.73555,0.010895,0.009513,0.009504,0.009089,0.009124,0.009223,0.009257,0.009251,0.9747,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,5.27,0.839,0.0151,,0.82906,0.81643,0.82256,0.82223,0.82443,0.82829,0.82483,0.82889,0.013124,0.012100,0.011959,0.011431,0.011446,0.011540,0.011423,0.011516,0.9721,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,6.26,0.908,0.0189,,0.91384,0.90557,0.90527,0.90362,0.91393,0.91550,0.91288,0.91494,0.015760,0.014954,0.015013,0.014377,0.014105,0.014252,0.014246,0.014142,0.9762,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,7.3,0.974,0.023,,0.99904,0.99822,0.99174,0.98992,0.99553,0.99670,0.99495,0.99635,0.019148,0.018777,0.018637,0.018344,0.018205,0.018226,0.018192,0.018320,0.9837,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,8.3,1.025,0.0285,,1.07417,1.08070,1.07266,1.07024,1.07458,1.06903,1.07210,1.07333,0.023321,0.023140,0.022705,0.023104,0.022896,0.022979,0.023015,0.023089,0.9818,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,9.29,1.059,0.0399,,1.13843,1.15165,1.14370,1.14118,1.15071,1.14376,1.15083,1.15279,0.028705,0.028115,0.027872,0.029102,0.029362,0.029329,0.029705,0.029966,0.9523,0.0862
stec8,S2048 TRIPS AT 300k,modified,profiler,306300.0,10.36,1.05,0.0968,,1.19005,1.20858,1.19906,1.18987,1.20497,1.19759,1.20744,1.20195,0.036542,0.035129,0.035560,0.038044,0.040018,0.039197,0.040915,0.041075,0.7625,0.0862
stec8,S2055 REPEAT,modified,profiler,103100.0,-3.95,-0.239,0.0217,,-0.34992,-0.36012,-0.37330,-0.35548,-0.35531,-0.36500,-0.35697,-0.36497,0.023372,0.025202,0.023725,0.023387,0.024397,0.025153,0.026011,0.025617,0.8922,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,-2.44,-0.113,0.014,,-0.20257,-0.25136,-0.25460,-0.24758,-0.24216,-0.24094,-0.21354,-0.21639,0.016420,0.016836,0.016043,0.015232,0.015454,0.015903,0.016014,0.016197,0.9403,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,-0.9,0.016,0.011,,-0.00982,-0.02215,-0.02532,-0.01533,-0.03982,-0.05546,-0.05544,-0.06623,0.014251,0.015101,0.015012,0.014494,0.014019,0.013565,0.013293,0.013135,0.9581,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,0.63,0.225,0.0141,,0.21507,0.18392,0.18762,0.12122,0.12337,0.11445,0.10174,0.08571,0.014345,0.015851,0.015350,0.015084,0.014957,0.014782,0.015208,0.015108,0.9677,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,2.18,0.453,0.0151,,0.44354,0.41434,0.39940,0.39924,0.39921,0.39321,0.39947,0.40659,0.014288,0.014645,0.014728,0.015447,0.015575,0.015725,0.015853,0.015884,0.9722,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,3.72,0.604,0.0131,,0.63838,0.63575,0.62694,0.63507,0.64256,0.63131,0.63375,0.62879,0.014640,0.013423,0.013450,0.013512,0.013716,0.013602,0.013589,0.013454,0.9729,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,5.25,0.722,0.0144,,0.78696,0.75764,0.75390,0.75503,0.75759,0.75979,0.75104,0.75772,0.017288,0.016553,0.016218,0.016052,0.015440,0.015312,0.015533,0.015492,0.9738,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,6.78,0.827,0.0197,,0.90554,0.87283,0.87072,0.86863,0.87059,0.86435,0.85849,0.85864,0.023480,0.024691,0.024553,0.023491,0.022745,0.022961,0.023015,0.022957,0.9815,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,8.29,0.914,0.0307,,1.00029,0.98833,1.00290,0.99651,0.99594,1.00279,0.99964,0.99849,0.033886,0.035866,0.034583,0.036848,0.036172,0.035870,0.035991,0.036542,0.9684,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,9.8,0.98,0.046,,1.03742,1.03837,1.04508,1.02069,1.00039,1.01119,1.03122,1.00922,0.052464,0.059494,0.055663,0.059592,0.064573,0.060620,0.059799,0.063542,0.5695,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,11.31,0.98,0.1021,,0.96255,0.78800,0.83791,0.81170,0.79799,0.78436,0.78333,0.82527,0.092118,0.114671,0.109619,0.115182,0.116696,0.122119,0.121433,0.113225,0.1173,0.0798
stec8,S2055 REPEAT,modified,profiler,103100.0,12.8,0.901,0.1804,,0.84446,0.77990,0.77704,0.79154,0.78344,0.77901,0.75666,0.77013,0.146432,0.146775,0.151172,0.149875,0.151769,0.153041,0.155538,0.156223,0.1234,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,-2.95,-0.15,0.0122,,-0.20453,-0.25635,-0.25976,-0.26397,-0.27335,-0.28508,-0.26799,-0.26833,0.015915,0.016617,0.016613,0.016516,0.016723,0.016666,0.016721,0.016730,0.9340,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,-1.91,-0.057,0.0108,,-0.08918,-0.15508,-0.14982,-0.17591,-0.14530,-0.15631,-0.13651,-0.17003,0.013043,0.012119,0.012478,0.012047,0.011827,0.011933,0.011738,0.011626,0.9235,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,-0.88,0.079,0.0109,,0.04134,0.02205,0.02499,0.03489,0.04234,0.02022,0.02307,-0.00723,0.011760,0.011761,0.012535,0.012667,0.012224,0.011971,0.011932,0.011863,0.9422,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,0.12,0.225,0.0118,,0.18124,0.19152,0.19611,0.17637,0.18630,0.17842,0.17118,0.15790,0.011444,0.012214,0.012897,0.012316,0.011983,0.011879,0.012256,0.012330,0.9518,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,1.16,0.357,0.0113,,0.33109,0.34901,0.34431,0.34403,0.34621,0.34200,0.33884,0.35055,0.011447,0.011866,0.012299,0.011783,0.011651,0.011680,0.011937,0.011889,0.9603,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,2.19,0.464,0.0116,,0.47140,0.48881,0.47999,0.49427,0.49154,0.48611,0.48613,0.49619,0.011546,0.011137,0.011413,0.010954,0.011177,0.011091,0.010968,0.011015,0.9667,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,3.22,0.548,0.0101,,0.59373,0.60524,0.59372,0.59866,0.60291,0.59314,0.59416,0.59599,0.012010,0.010656,0.010796,0.010585,0.010605,0.010599,0.010382,0.010510,0.9746,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,4.22,0.635,0.0115,,0.69287,0.68790,0.67526,0.67945,0.67822,0.68146,0.67923,0.67975,0.013202,0.011492,0.011473,0.011327,0.011173,0.011078,0.010980,0.010812,0.9753,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,5.24,0.72,0.0149,,0.77932,0.75165,0.75174,0.75384,0.75768,0.75996,0.75054,0.75589,0.015422,0.014670,0.014357,0.014080,0.013725,0.013595,0.013732,0.013656,0.9690,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,6.26,0.792,0.0169,,0.85856,0.83363,0.83204,0.82602,0.83559,0.83487,0.82767,0.82952,0.018780,0.018908,0.018643,0.017982,0.017483,0.017459,0.017559,0.017428,0.9738,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,7.28,0.856,0.0214,,0.93389,0.91942,0.91617,0.90857,0.91624,0.91092,0.90894,0.90862,0.023384,0.024379,0.023692,0.023678,0.022807,0.022880,0.023208,0.023162,0.9823,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,8.28,0.914,0.0284,,1.00082,0.99579,1.00189,0.99376,0.99840,1.00362,1.00221,1.00414,0.029354,0.030966,0.029336,0.031558,0.030732,0.030623,0.031090,0.031058,0.9658,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,9.31,0.962,0.0378,,1.05271,1.05248,1.07463,1.05940,1.05944,1.05783,1.06154,1.05682,0.037772,0.041530,0.037406,0.042989,0.043676,0.042568,0.044473,0.044841,0.7887,0.0798
stec8,S2055 REPEAT,modified,profiler,152700.0,10.3,0.997,0.0646,,1.06853,1.05428,1.07068,1.02196,0.98976,1.02162,1.02995,1.03164,0.050340,0.060145,0.053188,0.060676,0.067663,0.060102,0.063927,0.063103,0.2914,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,-3.96,-0.229,0.0147,,-0.27786,-0.32410,-0.32053,-0.34729,-0.35479,-0.36759,-0.36329,-0.36643,0.018357,0.018835,0.019210,0.018590,0.019351,0.019456,0.020198,0.020480,0.8638,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,-2.95,-0.12,0.0123,,-0.17337,-0.21449,-0.21647,-0.23702,-0.24113,-0.26249,-0.24515,-0.24846,0.014295,0.014496,0.014993,0.014927,0.015072,0.015137,0.015060,0.015075,0.9237,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,-1.9,0.009,0.0096,,-0.05594,-0.10398,-0.10429,-0.13389,-0.11297,-0.12793,-0.11206,-0.13114,0.011518,0.010395,0.010910,0.010352,0.010102,0.010210,0.010383,0.010427,0.9243,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,-0.89,0.128,0.0096,,0.06932,0.05284,0.05362,0.07407,0.09666,0.10067,0.11041,0.10086,0.010123,0.009550,0.010548,0.010697,0.010400,0.010442,0.010487,0.010619,0.9360,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,0.14,0.249,0.0087,,0.20814,0.22913,0.23095,0.25015,0.26411,0.26214,0.25771,0.26160,0.009650,0.009870,0.010871,0.010194,0.009974,0.009933,0.010090,0.010072,0.9471,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,1.16,0.35,0.0083,,0.34800,0.37822,0.37648,0.39326,0.40092,0.39703,0.39481,0.40484,0.009670,0.009745,0.010388,0.009456,0.009502,0.009351,0.009417,0.009356,0.9588,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,2.19,0.45,0.0084,,0.48002,0.50450,0.50009,0.50847,0.51242,0.50352,0.49961,0.50628,0.009984,0.009377,0.009701,0.009057,0.009154,0.009002,0.008836,0.008956,0.9701,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,3.2,0.543,0.0091,,0.59276,0.60670,0.59428,0.59946,0.59974,0.59548,0.59390,0.59690,0.010742,0.009303,0.009529,0.009140,0.009008,0.009048,0.008808,0.008916,0.9773,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,4.21,0.63,0.0111,,0.68875,0.68397,0.67536,0.68133,0.67293,0.67684,0.67274,0.67406,0.012192,0.010536,0.010566,0.010307,0.010163,0.010149,0.010160,0.010031,0.9736,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,5.24,0.716,0.0132,,0.77551,0.75330,0.75630,0.75668,0.75738,0.75888,0.75308,0.75712,0.014488,0.013516,0.013308,0.012919,0.012754,0.012671,0.012595,0.012600,0.9675,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,6.26,0.795,0.0165,,0.85661,0.83915,0.83698,0.83079,0.83831,0.83754,0.83291,0.83462,0.017586,0.017139,0.016996,0.016433,0.016155,0.016244,0.016283,0.016208,0.9739,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,7.27,0.865,0.0208,,0.93370,0.92525,0.91969,0.91098,0.91701,0.91311,0.91297,0.91193,0.021579,0.021878,0.021224,0.021376,0.020819,0.020905,0.021065,0.021034,0.9817,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,8.29,0.925,0.026,,1.00505,1.00498,1.00449,0.99531,1.00183,1.00303,1.00403,1.00576,0.026848,0.027647,0.026212,0.028078,0.027452,0.027657,0.027978,0.027846,0.9663,0.0798
stec8,S2055 REPEAT,modified,profiler,202000.0,9.31,0.974,0.0359,,1.06275,1.06804,1.07804,1.06497,1.07100,1.07319,1.07481,1.07318,0.033928,0.035580,0.032913,0.037313,0.038033,0.037267,0.039254,0.039588,0.8253,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,-3.96,-0.162,0.0126,,-0.24295,-0.27525,-0.27104,-0.30222,-0.30129,-0.31995,-0.30881,-0.30531,0.015311,0.014924,0.015794,0.015559,0.015948,0.015927,0.016317,0.016137,0.8837,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,-2.94,-0.048,0.0104,,-0.13072,-0.14845,-0.15299,-0.16792,-0.16408,-0.17176,-0.16355,-0.16521,0.012059,0.011763,0.012510,0.012395,0.012308,0.012508,0.012216,0.012217,0.9143,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,-1.92,0.053,0.0078,,-0.01678,-0.03117,-0.04229,-0.04688,-0.04359,-0.03860,-0.04307,-0.04839,0.009658,0.008656,0.008955,0.008201,0.007891,0.007840,0.008098,0.008134,0.9336,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,-0.88,0.134,0.0068,,0.10432,0.09396,0.09202,0.10993,0.12332,0.13334,0.12916,0.11350,0.008162,0.007322,0.007994,0.007680,0.007702,0.007830,0.008049,0.007967,0.9415,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,0.13,0.238,0.0067,,0.22785,0.24020,0.24569,0.26436,0.28130,0.29255,0.30863,0.31498,0.007598,0.007484,0.008167,0.007568,0.007581,0.007511,0.007618,0.007557,0.9515,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,1.16,0.344,0.007,,0.35497,0.37646,0.38224,0.38958,0.41263,0.41224,0.41046,0.41960,0.007669,0.007592,0.008016,0.007375,0.007454,0.007270,0.007131,0.007146,0.9643,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,2.18,0.447,0.0077,,0.47447,0.49428,0.49186,0.49901,0.51521,0.50977,0.50322,0.50707,0.008223,0.007620,0.007876,0.007422,0.007351,0.007278,0.007033,0.007093,0.9746,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,3.2,0.54,0.0089,,0.58277,0.59689,0.58570,0.59795,0.59587,0.59916,0.59262,0.59289,0.009312,0.008032,0.008307,0.007760,0.007631,0.007589,0.007436,0.007475,0.9756,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,4.22,0.632,0.0108,,0.68033,0.67841,0.67571,0.68364,0.66946,0.67320,0.66819,0.66999,0.011001,0.009602,0.009652,0.009333,0.009362,0.009444,0.009443,0.009441,0.9689,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,5.25,0.719,0.0131,,0.77211,0.75932,0.76349,0.76345,0.76029,0.76024,0.75851,0.76062,0.013225,0.012074,0.012050,0.011558,0.011458,0.011456,0.011248,0.011285,0.9669,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,6.26,0.798,0.0166,,0.85840,0.84873,0.84533,0.84208,0.84289,0.84286,0.84076,0.84215,0.015844,0.014951,0.014988,0.014485,0.014486,0.014656,0.014598,0.014550,0.9737,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,7.28,0.869,0.0201,,0.94113,0.93791,0.92948,0.92411,0.92458,0.92307,0.92452,0.92362,0.019107,0.018720,0.018305,0.018392,0.018305,0.018451,0.018356,0.018398,0.9803,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,8.28,0.928,0.0262,,1.01521,1.01905,1.00999,1.00391,1.00751,1.00385,1.00693,1.00683,0.023246,0.023124,0.022202,0.023250,0.023060,0.023443,0.023523,0.023476,0.9721,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,9.31,0.979,0.0369,,1.08031,1.09021,1.08431,1.07696,1.08619,1.08360,1.08921,1.08961,0.028900,0.028748,0.027418,0.029859,0.030337,0.030544,0.031448,0.031796,0.9027,0.0798
stec8,S2055 REPEAT,modified,profiler,304800.0,10.3,1.011,0.0764,,1.12519,1.13650,1.13448,1.11147,1.12657,1.11909,1.12438,1.11624,0.036383,0.036822,0.034577,0.039044,0.040840,0.040250,0.043336,0.043566,0.6243,0.0798
stec8,S2091A,clean,profiler,60800.0,-2.89,0.099,0.026,,-0.07397,-0.09641,-0.09328,-0.15023,-0.13966,-0.12721,-0.11695,-0.10657,0.029846,0.031129,0.033033,0.033444,0.033079,0.032374,0.032876,0.032782,0.9776,0.1013
stec8,S2091A,clean,profiler,60800.0,-1.85,0.228,0.0212,,0.05848,0.03893,0.04272,0.01308,0.05064,0.05480,0.06545,0.07213,0.024809,0.027778,0.027890,0.029655,0.028207,0.028033,0.027772,0.027432,0.9718,0.1013
stec8,S2091A,clean,profiler,60800.0,-0.83,0.338,0.0226,,0.20076,0.18997,0.19935,0.17878,0.21356,0.21130,0.21448,0.21891,0.022407,0.024801,0.025311,0.024877,0.023693,0.023975,0.024249,0.024603,0.9628,0.1013
stec8,S2091A,clean,profiler,60800.0,0.19,0.439,0.0238,,0.34891,0.35260,0.37537,0.34940,0.36886,0.35774,0.36261,0.36811,0.022311,0.023756,0.025220,0.025428,0.025131,0.026288,0.026566,0.026584,0.9732,0.1013
stec8,S2091A,clean,profiler,60800.0,1.21,0.526,0.0275,,0.49479,0.49825,0.52310,0.49198,0.50093,0.50342,0.50034,0.49952,0.023701,0.025235,0.025698,0.027485,0.027560,0.028233,0.028168,0.028491,0.9776,0.1013
stec8,S2091A,clean,profiler,60800.0,2.23,0.619,0.0295,,0.63200,0.63299,0.64814,0.63139,0.62687,0.62688,0.62627,0.62377,0.025623,0.027066,0.027042,0.028840,0.029057,0.029570,0.028943,0.029735,0.9779,0.1013
